District	County	State PM	Abs PM	Length	Latitude	Longitude
1	Millard	147.928	147.928	.043	38.78109	-112.53756
1	Millard	147.852	147.852	.076	38.78025	-112.53848
1	Millard	147.8	147.8	.051	38.77969	-112.5391
1	Millard	147.754	147.754	.046	38.77918	-112.53966
1	Millard	147.716	147.716	.039	38.77876	-112.54013
1	Millard	147.684	147.684	.031	38.77842	-112.54051
1	Millard	147.644	147.644	.04	38.77798	-112.541
1	Millard	147.604	147.604	.04	38.77753	-112.54148
1	Millard	147.564	147.564	.04	38.7771	-112.54197
1	Millard	147.523	147.523	.041	38.77665	-112.54246
1	Millard	147.475	147.475	.049	38.77611	-112.54304
1	Millard	147.459	147.459	.016	38.77594	-112.54323
1	Millard	147.404	147.404	.055	38.77534	-112.5439
1	Millard	147.352	147.352	.053	38.77476	-112.54453
1	Millard	147.319	147.319	.033	38.7744	-112.54493
1	Millard	147.277	147.277	.042	38.77394	-112.54544
1	Millard	147.214	147.214	.062	38.77325	-112.54619
1	Millard	147.173	147.173	.041	38.77281	-112.5467
1	Millard	147.131	147.131	.042	38.77235	-112.5472
1	Millard	147.048	147.048	.083	38.77143	-112.5482
1	Millard	147.002	147.002	.046	38.77093	-112.54876
1	Millard	146.965	146.965	.038	38.77051	-112.54921
1	Millard	146.933	146.933	.032	38.77017	-112.5496
1	Millard	146.909	146.909	.024	38.76991	-112.54989
1	Millard	146.881	146.881	.028	38.7696	-112.55022
1	Millard	146.861	146.861	.021	38.76937	-112.55047
1	Millard	146.84	146.84	.021	38.76915	-112.55073
1	Millard	146.819	146.819	.021	38.76891	-112.55098
1	Millard	146.777	146.777	.041	38.76846	-112.55148
1	Millard	146.737	146.737	.041	38.76801	-112.55197
1	Millard	146.674	146.674	.062	38.76732	-112.55272
1	Millard	146.612	146.612	.062	38.76664	-112.55348
1	Millard	146.571	146.571	.041	38.76619	-112.55398
1	Millard	146.508	146.508	.063	38.7655	-112.55474
1	Millard	146.458	146.458	.05	38.76495	-112.55535
1	Millard	146.424	146.424	.033	38.76458	-112.55575
1	Millard	146.361	146.361	.063	38.76389	-112.55651
1	Millard	146.32	146.32	.042	38.76343	-112.55701
1	Millard	146.278	146.278	.042	38.76297	-112.55752
1	Millard	146.236	146.236	.041	38.76252	-112.55803
1	Millard	146.194	146.194	.042	38.76206	-112.55853
1	Millard	146.153	146.153	.041	38.76161	-112.55903
1	Millard	146.075	146.075	.079	38.76075	-112.55999
1	Millard	146.05	146.05	.025	38.76047	-112.56028
1	Millard	145.988	145.988	.062	38.7598	-112.56104
1	Millard	145.906	145.906	.082	38.75889	-112.56202
1	Millard	145.826	145.826	.08	38.75801	-112.56299
1	Millard	145.758	145.758	.068	38.75727	-112.56381
1	Millard	145.69	145.69	.068	38.75652	-112.56464
1	Millard	145.618	145.618	.072	38.75573	-112.56551
1	Millard	145.512	145.512	.105	38.75457	-112.56678
1	Millard	145.45	145.45	.062	38.75389	-112.56753
1	Millard	145.401	145.401	.049	38.75335	-112.56813
1	Millard	145.344	145.344	.057	38.75273	-112.56882
1	Millard	145.303	145.303	.041	38.75227	-112.56931
1	Millard	145.268	145.268	.035	38.75189	-112.56974
1	Millard	145.23	145.23	.038	38.75147	-112.5702
1	Millard	145.192	145.192	.038	38.75105	-112.57066
1	Millard	145.135	145.135	.056	38.75043	-112.57134
1	Millard	145.093	145.093	.042	38.74998	-112.57186
1	Millard	145.054	145.054	.039	38.74955	-112.57233
1	Millard	145.023	145.023	.031	38.7492	-112.5727
1	Millard	144.968	144.968	.055	38.74859	-112.57337
1	Millard	144.913	144.913	.055	38.74799	-112.57404
1	Millard	144.86	144.86	.053	38.74742	-112.57469
1	Millard	144.802	144.802	.058	38.74677	-112.57537
1	Millard	144.762	144.762	.04	38.74634	-112.57586
1	Millard	144.729	144.729	.033	38.74597	-112.57625
1	Millard	144.671	144.671	.058	38.74534	-112.57695
1	Millard	144.617	144.617	.055	38.74474	-112.57762
1	Millard	144.575	144.575	.042	38.74428	-112.57812
1	Millard	144.526	144.526	.048	38.74375	-112.57871
1	Millard	144.47	144.47	.057	38.74312	-112.57938
1	Millard	144.429	144.429	.041	38.74267	-112.57988
1	Millard	144.38	144.38	.048	38.74214	-112.58047
1	Millard	144.343	144.343	.037	38.74173	-112.58092
1	Millard	144.304	144.304	.039	38.7413	-112.58139
1	Millard	144.262	144.262	.041	38.74085	-112.5819
1	Millard	144.221	144.221	.042	38.74039	-112.5824
1	Millard	144.179	144.179	.042	38.73993	-112.5829
1	Millard	144.147	144.147	.032	38.73958	-112.58329
1	Millard	144.117	144.117	.03	38.73925	-112.58365
1	Millard	144.087	144.087	.03	38.73892	-112.58401
1	Millard	144.055	144.055	.033	38.73856	-112.5844
1	Millard	144.013	144.013	.041	38.73811	-112.5849
1	Millard	143.973	143.973	.041	38.73766	-112.58539
1	Millard	143.948	143.948	.024	38.7374	-112.58569
1	Millard	143.915	143.915	.033	38.73703	-112.58609
1	Millard	143.87	143.87	.045	38.73653	-112.58662
1	Millard	143.831	143.831	.039	38.73609	-112.58707
1	Millard	143.788	143.788	.043	38.7356	-112.58756
1	Millard	143.754	143.754	.035	38.7352	-112.58795
1	Millard	143.714	143.714	.039	38.73474	-112.58838
1	Millard	143.675	143.675	.04	38.73427	-112.5888
1	Millard	143.646	143.646	.029	38.73392	-112.5891
1	Millard	143.615	143.615	.031	38.73354	-112.58941
1	Millard	143.584	143.584	.031	38.73316	-112.58972
1	Millard	143.554	143.554	.029	38.7328	-112.59
1	Millard	143.516	143.516	.038	38.73233	-112.59038
1	Millard	143.477	143.477	.04	38.73183	-112.59074
1	Millard	143.436	143.436	.041	38.73131	-112.5911
1	Millard	143.398	143.398	.038	38.73082	-112.59142
1	Millard	143.356	143.356	.042	38.73028	-112.59177
1	Millard	143.315	143.315	.041	38.72974	-112.59209
1	Millard	143.274	143.274	.041	38.7292	-112.59241
1	Millard	143.219	143.219	.055	38.72849	-112.59286
1	Millard	143.179	143.179	.04	38.72796	-112.59318
1	Millard	143.139	143.139	.04	38.72744	-112.59349
1	Millard	143.098	143.098	.041	38.7269	-112.59381
1	Millard	143.066	143.066	.032	38.72648	-112.59407
1	Millard	143.039	143.039	.027	38.72613	-112.59428
1	Millard	143	143	.039	38.72562	-112.59459
1	Millard	142.961	142.961	.04	38.7251	-112.5949
1	Millard	142.921	142.921	.04	38.72458	-112.59522
1	Millard	142.881	142.881	.04	38.72405	-112.59553
1	Millard	142.839	142.839	.042	38.7235	-112.59586
1	Millard	142.796	142.796	.043	38.72294	-112.59619
1	Millard	142.756	142.756	.041	38.72241	-112.59652
1	Millard	142.722	142.722	.034	38.72197	-112.59679
1	Millard	142.694	142.694	.028	38.7216	-112.59701
1	Millard	142.653	142.653	.041	38.72106	-112.59733
1	Millard	142.611	142.611	.042	38.7205	-112.59764
1	Millard	142.569	142.569	.041	38.71994	-112.59792
1	Millard	142.506	142.506	.063	38.71908	-112.5983
1	Millard	142.465	142.465	.042	38.7185	-112.59851
1	Millard	142.402	142.402	.063	38.71761	-112.59878
1	Millard	142.36	142.36	.042	38.71701	-112.59892
1	Millard	142.318	142.318	.042	38.71641	-112.59902
1	Millard	142.276	142.276	.042	38.7158	-112.59911
1	Millard	142.235	142.235	.041	38.71521	-112.5992
1	Millard	142.193	142.193	.042	38.71461	-112.59929
1	Millard	142.162	142.162	.031	38.71416	-112.59934
1	Millard	142.13	142.13	.031	38.71371	-112.59941
1	Millard	142.101	142.101	.029	38.71329	-112.59947
1	Millard	142.068	142.068	.033	38.71281	-112.59954
1	Millard	142.022	142.022	.046	38.71215	-112.59963
1	Millard	141.983	141.983	.039	38.71159	-112.59971
1	Millard	141.945	141.945	.039	38.71103	-112.59979
1	Millard	141.904	141.904	.041	38.71044	-112.59987
1	Millard	141.864	141.864	.04	38.70987	-112.59996
1	Millard	141.826	141.826	.038	38.70932	-112.60005
1	Millard	141.785	141.785	.04	38.70874	-112.60015
1	Millard	141.755	141.755	.031	38.7083	-112.60022
1	Millard	141.706	141.706	.049	38.7076	-112.60037
1	Millard	141.667	141.667	.039	38.70704	-112.60049
1	Millard	141.627	141.627	.04	38.70647	-112.60062
1	Millard	141.587	141.587	.039	38.70591	-112.60075
1	Millard	141.548	141.548	.039	38.70535	-112.60089
1	Millard	141.49	141.49	.058	38.70452	-112.60111
1	Millard	141.433	141.433	.057	38.70371	-112.60131
1	Millard	141.379	141.379	.054	38.70295	-112.60152
1	Millard	141.364	141.364	.016	38.70273	-112.60158
1	Millard	141.335	141.335	.028	38.70233	-112.60169
1	Millard	141.291	141.291	.044	38.7017	-112.60186
1	Millard	141.219	141.219	.072	38.70068	-112.6021
1	Millard	141.146	141.146	.074	38.69963	-112.60236
1	Millard	141.1	141.1	.045	38.69898	-112.6025
1	Millard	141.07	141.07	.031	38.69854	-112.60257
1	Millard	141.037	141.037	.033	38.69806	-112.60257
1	Millard	141.003	141.003	.033	38.69758	-112.60252
1	Millard	140.987	140.987	.017	38.69734	-112.60247
1	Millard	140.97	140.97	.016	38.69711	-112.6024
1	Millard	140.937	140.937	.034	38.69664	-112.60223
1	Millard	140.904	140.904	.033	38.69619	-112.60203
1	Millard	140.87	140.87	.034	38.69573	-112.60182
1	Millard	140.837	140.837	.033	38.69527	-112.60163
1	Millard	140.805	140.805	.032	38.69483	-112.60147
1	Millard	140.773	140.773	.032	38.69437	-112.60135
1	Millard	140.741	140.741	.032	38.69392	-112.60125
1	Millard	140.709	140.709	.032	38.69346	-112.60117
1	Millard	140.677	140.677	.032	38.693	-112.60113
1	Millard	140.646	140.646	.032	38.69254	-112.60111
1	Millard	140.613	140.613	.032	38.69207	-112.60111
1	Millard	140.581	140.581	.032	38.6916	-112.60114
1	Millard	140.548	140.548	.033	38.69113	-112.6012
1	Millard	140.516	140.516	.033	38.69066	-112.60128
1	Millard	140.482	140.482	.033	38.69019	-112.6014
1	Millard	140.449	140.449	.033	38.68972	-112.60155
1	Millard	140.415	140.415	.034	38.68925	-112.60171
1	Millard	140.382	140.382	.034	38.68878	-112.60188
1	Millard	140.348	140.348	.034	38.6883	-112.60202
1	Millard	140.313	140.313	.035	38.6878	-112.60211
1	Millard	140.278	140.278	.035	38.6873	-112.60214
1	Millard	140.244	140.244	.035	38.6868	-112.60212
1	Millard	140.21	140.21	.034	38.68631	-112.60204
1	Millard	140.193	140.193	.017	38.68607	-112.60198
1	Millard	140.176	140.176	.017	38.68583	-112.6019
1	Millard	140.159	140.159	.017	38.68559	-112.6018
1	Millard	140.142	140.142	.017	38.68536	-112.60169
1	Millard	140.117	140.117	.025	38.68503	-112.60152
1	Millard	140.091	140.091	.027	38.68469	-112.60129
1	Millard	140.065	140.065	.025	38.68438	-112.60104
1	Millard	140.04	140.04	.026	38.68408	-112.60076
1	Millard	140.015	140.015	.024	38.68381	-112.60047
1	Millard	139.998	139.998	.017	38.68363	-112.60026
1	Millard	139.982	139.982	.017	38.68346	-112.60004
1	Millard	139.965	139.965	.017	38.6833	-112.5998
1	Millard	139.936	139.936	.029	38.68304	-112.59938
1	Millard	139.9	139.9	.036	38.68272	-112.59886
1	Millard	139.877	139.877	.023	38.68252	-112.59852
1	Millard	139.847	139.847	.03	38.68226	-112.59807
1	Millard	139.811	139.811	.036	38.68192	-112.59756
1	Millard	139.774	139.774	.037	38.68154	-112.59708
1	Millard	139.737	139.737	.036	38.68114	-112.59664
1	Millard	139.7	139.7	.037	38.68071	-112.59623
1	Millard	139.665	139.665	.035	38.68027	-112.59589
1	Millard	139.627	139.627	.037	38.67978	-112.59559
1	Millard	139.603	139.603	.024	38.67946	-112.59541
1	Millard	139.584	139.584	.019	38.6792	-112.59527
1	Millard	139.563	139.563	.02	38.67893	-112.59512
1	Millard	139.543	139.543	.02	38.67866	-112.59497
1	Millard	139.513	139.513	.03	38.67826	-112.59473
1	Millard	139.493	139.493	.019	38.67801	-112.59457
1	Millard	139.474	139.474	.02	38.67776	-112.59439
1	Millard	139.443	139.443	.031	38.67738	-112.5941
1	Millard	139.424	139.424	.019	38.67714	-112.59391
1	Millard	139.403	139.403	.021	38.67688	-112.59371
1	Millard	139.373	139.373	.029	38.67654	-112.59339
1	Millard	139.353	139.353	.021	38.6763	-112.59316
1	Millard	139.335	139.335	.018	38.6761	-112.59294
1	Millard	139.312	139.312	.022	38.67585	-112.59268
1	Millard	139.291	139.291	.021	38.67562	-112.59243
1	Millard	139.264	139.264	.028	38.67531	-112.59211
1	Millard	139.244	139.244	.02	38.67509	-112.59187
1	Millard	139.208	139.208	.036	38.67469	-112.59145
1	Millard	139.167	139.167	.041	38.67423	-112.59097
1	Millard	139.126	139.126	.041	38.67375	-112.59051
1	Millard	139.105	139.105	.021	38.6735	-112.59029
1	Millard	139.085	139.085	.02	38.67325	-112.59009
1	Millard	139.045	139.045	.04	38.67275	-112.58973
1	Millard	139.006	139.006	.039	38.67223	-112.58943
1	Millard	138.967	138.967	.039	38.6717	-112.58919
1	Millard	138.949	138.949	.018	38.67146	-112.58908
1	Millard	138.931	138.931	.019	38.6712	-112.58899
1	Millard	138.913	138.913	.018	38.67095	-112.58891
1	Millard	138.895	138.895	.018	38.67069	-112.58885
1	Millard	138.86	138.86	.034	38.6702	-112.58874
1	Millard	138.821	138.821	.039	38.66963	-112.58867
1	Millard	138.792	138.792	.029	38.66921	-112.58867
1	Millard	138.774	138.774	.018	38.66895	-112.58868
1	Millard	138.74	138.74	.034	38.66846	-112.58871
1	Millard	138.705	138.705	.035	38.66796	-112.58879
1	Millard	138.67	138.67	.035	38.66746	-112.58891
1	Millard	138.643	138.643	.027	38.66708	-112.58903
1	Millard	138.604	138.604	.039	38.66654	-112.58925
1	Millard	138.565	138.565	.039	38.66602	-112.58952
1	Millard	138.536	138.536	.029	38.66564	-112.58975
1	Millard	138.508	138.508	.028	38.66528	-112.58999
1	Millard	138.471	138.471	.038	38.6648	-112.59033
1	Millard	138.435	138.435	.036	38.66435	-112.59066
1	Millard	138.394	138.394	.041	38.66383	-112.59102
1	Millard	138.354	138.354	.04	38.66332	-112.59138
1	Millard	138.321	138.321	.033	38.6629	-112.59166
1	Millard	138.292	138.292	.029	38.66254	-112.59193
1	Millard	138.266	138.266	.026	38.66221	-112.59216
1	Millard	138.231	138.231	.035	38.66176	-112.59246
1	Millard	138.212	138.212	.02	38.66151	-112.59264
1	Millard	138.171	138.171	.04	38.661	-112.593
1	Millard	138.139	138.139	.032	38.66059	-112.59328
1	Millard	138.086	138.086	.053	38.65992	-112.59376
1	Millard	138.031	138.031	.055	38.65922	-112.59424
1	Millard	138.01	138.01	.021	38.65895	-112.59443
1	Millard	137.99	137.99	.02	38.6587	-112.59462
1	Millard	137.947	137.947	.043	38.65815	-112.595
1	Millard	137.908	137.908	.039	38.65766	-112.59535
1	Millard	137.876	137.876	.033	38.65724	-112.59563
1	Millard	137.847	137.847	.029	38.65688	-112.59589
1	Millard	137.805	137.805	.042	38.65634	-112.59626
1	Millard	137.786	137.786	.018	38.65611	-112.59643
1	Millard	137.743	137.743	.043	38.65556	-112.59681
1	Millard	137.684	137.684	.06	38.6548	-112.59734
1	Millard	137.623	137.623	.061	38.65403	-112.59788
1	Millard	137.561	137.561	.061	38.65325	-112.59843
1	Millard	137.485	137.485	.076	38.65228	-112.59911
1	Millard	137.439	137.439	.046	38.65169	-112.59952
1	Millard	137.387	137.387	.052	38.65103	-112.59998
1	Millard	137.328	137.328	.059	38.65028	-112.6005
1	Millard	137.269	137.269	.059	38.64953	-112.60102
1	Millard	137.216	137.216	.053	38.64886	-112.6015
1	Millard	137.171	137.171	.045	38.64828	-112.6019
1	Millard	137.114	137.114	.057	38.64756	-112.60241
1	Millard	137.05	137.05	.064	38.64675	-112.60298
1	Millard	136.969	136.969	.081	38.64572	-112.60369
1	Millard	136.887	136.887	.082	38.64468	-112.60442
1	Millard	136.826	136.826	.062	38.6439	-112.60498
1	Millard	136.788	136.788	.037	38.64342	-112.6053
1	Millard	136.743	136.743	.045	38.64285	-112.6057
1	Millard	136.688	136.688	.056	38.64214	-112.60619
1	Millard	136.642	136.642	.046	38.64156	-112.60661
1	Millard	136.601	136.601	.041	38.64104	-112.60697
1	Millard	136.56	136.56	.041	38.64052	-112.60734
1	Millard	136.544	136.544	.015	38.64032	-112.60747
1	Millard	136.519	136.519	.026	38.63999	-112.60769
1	Millard	136.486	136.486	.033	38.63957	-112.60797
1	Millard	136.458	136.458	.028	38.63921	-112.60822
1	Millard	136.428	136.428	.03	38.63882	-112.60846
1	Millard	136.396	136.396	.032	38.6384	-112.6087
1	Millard	136.375	136.375	.021	38.63812	-112.60884
1	Millard	136.355	136.355	.02	38.63785	-112.60898
1	Millard	136.334	136.334	.021	38.63756	-112.60911
1	Millard	136.314	136.314	.02	38.63729	-112.60924
1	Millard	136.293	136.293	.022	38.63699	-112.60936
1	Millard	136.273	136.273	.02	38.63671	-112.60946
1	Millard	136.253	136.253	.019	38.63644	-112.60956
1	Millard	136.227	136.227	.026	38.63608	-112.60968
1	Millard	136.212	136.212	.016	38.63586	-112.60975
1	Millard	136.186	136.186	.026	38.6355	-112.60986
1	Millard	136.166	136.166	.02	38.63521	-112.60994
1	Millard	136.145	136.145	.02	38.63492	-112.61002
1	Millard	136.125	136.125	.02	38.63463	-112.61008
1	Millard	136.101	136.101	.024	38.63428	-112.61012
1	Millard	136.072	136.072	.029	38.63387	-112.61021
1	Millard	136.017	136.017	.055	38.63307	-112.61026
1	Millard	135.979	135.979	.038	38.63252	-112.61031
1	Millard	135.868	135.868	.111	38.63091	-112.61031
1	Millard	135.699	135.699	.169	38.62846	-112.61023
1	Millard	135.479	135.479	.22	38.62527	-112.61005
1	Millard	135.452	135.452	.026	38.62489	-112.61003
1	Millard	135.432	135.432	.021	38.62459	-112.61002
1	Millard	135.411	135.411	.021	38.62429	-112.61001
1	Millard	135.39	135.39	.021	38.62398	-112.61
1	Millard	135.369	135.369	.021	38.62368	-112.60999
1	Millard	135.348	135.348	.021	38.62337	-112.60997
1	Millard	135.327	135.327	.021	38.62307	-112.60996
1	Millard	135.225	135.225	.101	38.6216	-112.60991
1	Millard	135.147	135.147	.079	38.62046	-112.60987
1	Millard	135.085	135.085	.062	38.61956	-112.60984
1	Millard	135.025	135.025	.06	38.61869	-112.60981
1	Millard	134.965	134.965	.06	38.61782	-112.60978
1	Millard	134.925	134.925	.04	38.61724	-112.60975
1	Millard	134.885	134.885	.04	38.61666	-112.60973
1	Millard	134.832	134.832	.052	38.6159	-112.60969
1	Millard	134.784	134.784	.048	38.61521	-112.60967
1	Millard	134.724	134.724	.06	38.61434	-112.60965
1	Millard	134.695	134.695	.03	38.61391	-112.60962
1	Millard	134.664	134.664	.03	38.61347	-112.60962
1	Millard	134.604	134.604	.061	38.61259	-112.60958
1	Millard	134.553	134.553	.051	38.61185	-112.60954
1	Millard	134.371	134.371	.181	38.60922	-112.60942
1	Millard	134.014	134.014	.357	38.60405	-112.60915
1	Millard	133.788	133.788	.226	38.60078	-112.60881
1	Millard	133.684	133.684	.104	38.59929	-112.60858
1	Millard	133.546	133.546	.138	38.59731	-112.60817
1	Millard	133.35	133.35	.197	38.59452	-112.60743
1	Millard	132.863	132.863	.487	38.58762	-112.60556
1	Millard	132.422	132.422	.442	38.58133	-112.60404
1	Millard	132.355	132.355	.067	38.58037	-112.60386
1	Millard	132.298	132.298	.056	38.57956	-112.60374
1	Millard	132.239	132.239	.059	38.57871	-112.60363
1	Millard	132.226	132.226	.014	38.57851	-112.6036
1	Millard	132.199	132.199	.026	38.57813	-112.60358
1	Millard	132.18	132.18	.019	38.57785	-112.60356
1	Millard	132.161	132.161	.019	38.57757	-112.60355
1	Millard	132.148	132.148	.013	38.57738	-112.60354
1	Millard	132.132	132.132	.016	38.57715	-112.60353
1	Millard	132.107	132.107	.025	38.57679	-112.60354
1	Millard	132.084	132.084	.023	38.57646	-112.60351
1	Millard	132.05	132.05	.034	38.57596	-112.60351
1	Millard	132.032	132.032	.017	38.57571	-112.60352
1	Millard	132.016	132.016	.016	38.57548	-112.60355
1	Millard	131.965	131.965	.051	38.57474	-112.60356
1	Millard	131.932	131.932	.033	38.57426	-112.6036
1	Millard	131.916	131.916	.017	38.57402	-112.60363
1	Millard	131.882	131.882	.033	38.57354	-112.60367
1	Millard	131.859	131.859	.024	38.5732	-112.60371
1	Millard	131.823	131.823	.035	38.57269	-112.60378
1	Beaver	131.776	131.776	.043	38.57201	-112.60388
1	Beaver	131.433	131.433	.343	38.56709	-112.60481
1	Beaver	131.142	131.142	.292	38.56289	-112.60543
1	Beaver	131.039	131.039	.103	38.56141	-112.60568
1	Beaver	129.651	129.651	1.387	38.54147	-112.60908
1	Beaver	129.634	129.634	.017	38.54123	-112.60914
1	Beaver	129.407	129.407	.227	38.53797	-112.6097
1	Beaver	129.157	129.157	.25	38.53438	-112.61037
1	Beaver	129.112	129.112	.046	38.53372	-112.61042
1	Beaver	128.705	128.705	.406	38.52788	-112.61142
1	Beaver	128.6	128.6	.105	38.52637	-112.61168
1	Beaver	128.13	128.13	.47	38.51961	-112.61279
1	Beaver	127.993	127.993	.137	38.51764	-112.61318
1	Beaver	127.359	127.359	.634	38.50853	-112.61475
1	Beaver	127.171	127.171	.188	38.50583	-112.61523
1	Beaver	126.803	126.803	.368	38.50054	-112.61611
1	Beaver	126.757	126.757	.046	38.49988	-112.61623
1	Beaver	126.651	126.651	.106	38.49836	-112.61649
1	Beaver	126.272	126.272	.379	38.49292	-112.61745
1	Beaver	126.05	126.05	.223	38.48972	-112.61798
1	Beaver	125.987	125.987	.063	38.48881	-112.6181
1	Beaver	125.905	125.905	.082	38.48763	-112.61821
1	Beaver	125.843	125.843	.062	38.48673	-112.61819
1	Beaver	125.772	125.772	.071	38.48571	-112.61808
1	Beaver	125.721	125.721	.051	38.48497	-112.61796
1	Beaver	125.58	125.58	.141	38.48298	-112.6174
1	Beaver	125.436	125.436	.145	38.48101	-112.61648
1	Beaver	125.314	125.314	.121	38.47945	-112.61545
1	Beaver	125.173	125.173	.142	38.4777	-112.61408
1	Beaver	125.101	125.101	.071	38.47679	-112.61345
